"mildly-
venomous","yellowish  
mixed 
with 
reddish.",triangular ,"Dark brown or 
reddish patches 
or cross lines 
found from head 
to tail.",Vertical,blood in urine,"ceylon cat
snake",178
"mildly-
venomous","yellowish  
mixed 
with 
reddish.",triangular ,"Dark brown or 
reddish patches 
or cross lines 
found from head 
to tail.",Vertical,Breathing problem ,"ceylon cat
snake",179
"mildly-
venomous","yellowish  
mixed 
with 
reddish.",triangular ,"Dark brown or 
reddish patches 
or cross lines 
found from head 
to tail.",Vertical,Diarrhea  ,"ceylon cat
snake",180
"mildly-
venomous",Greyish,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", vertical,Swelling,"forsten cat 
snake",181
"mildly-
venomous",Greyish,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", Vertical,Severe pain,"forsten cat 
snake",182
"mildly-
venomous",Greyish,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", Vertical,Vomiting,"forsten cat 
snake",183
"mildly-
venomous",Greyish,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", Vertical,Nausea,"forsten cat 
snake",184
"mildly-
venomous",Greyish,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", Vertical,Bruising,"forsten cat 
snake",185
"mildly-
venomous",brown,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", vertical,Swelling,"forsten cat 
snake",186
"mildly-
venomous",Brown,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", Vertical,Vomiting,"forsten cat 
snake",187
"mildly-
venomous",Brown,triangular ,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", Vertical,Nausea,"forsten cat 
snake",188
"mildly-
venomous",Brown,triangular ,"black and 
yellow-white zig-", Vertical,Bruising,"forsten cat 
snake",189
,,,"zag markings 
throughout the 
length.",,,,
"mildly-
venomous",brown,triangular,"black and 
yellow-white zig-
zag markings 
throughout the 
length.", vertical,Severe pain,"forsten cat 
snake",190
"mildly-
venomous",green,"Sharply 
triangular ","Black spots 
throughout body 
with underneath 
color white",horizontal,No symptoms,"brown vine 
snake",191
"mildly-
venomous","grey-
brown","Sharply 
triangular ","Black spots 
throughout body 
with underneath 
color white",horizontal,No symptoms,"brown vine 
snake",192
"mildly-
venomous",brown,Supralabial ,"Black, dark 
brown or reddish 
patches or cross 
lines found from 
head to tail.",vertical,No symptoms,"beddom's 
cat snake",193
"mildly-
venomous","yellowish 
mixed 
with 
reddish.",Supralabial ,"Black, dark 
brown or reddish 
patches or cross 
lines found from 
head to tail.",vertical,No symptoms,"beddom's 
cat snake",194
"mildly-
venomous","brown
mixed 
with 
reddish",Supralabial ,"Black, dark 
brown or reddish 
patches or cross 
lines found from 
head to tail.",vertical,No symptoms,"beddom's 
cat snake",195
,,,,,,,
"non-
venomous","charcoal 
gray","head is the
same size as 
the body ","The head and 
tail are 
superficially 
similar as the
head and neck 
are indistinct.",round,no symptoms,"blind or 
worm 
snake",196
,,,"The scales of 
this snake are
smooth and
shiny.",,,,
"non-
venomous","silver-
gray","head is the
same size as 
the body","The head and 
tail are 
superficially 
similar as the",round,no symptoms,"blind or 
worm 
snake",197
,,,"head and neck 
are indistinct.
The scales of 
this snake are
smooth and",,,,
,,,shiny.,,,,
"non-
venomous","light
yellow","head is the
same size as 
the body ","The head and 
tail are 
superficially 
similar as the
head and neck 
are indistinct.",round,no symptoms,"blind or 
worm 
snake",198
,,,"The scales of 
this snake are
smooth and
shiny.",,,,
"non-
venomous",purplish,"head is the
same size as 
the body","The head and 
tail are 
superficially 
similar as the
head and neck 
are indistinct.",round,no symptoms,"blind or 
worm 
snake",199
,,,"The scales of 
this snake are
smooth and
shiny.",,,,
"non-
venomous",pink,"small, thin, and
shiny silver 
gray, charcoal 
gray, or purple 
head","small, thin, and
shiny silver gray, 
charcoal gray, or 
purple. 
The tail is tipped 
with a tiny 
pointed spur",round,no bite,"beaked 
blind or 
worm 
snake",200
"non-
venomous","Yellowish 
white with
dark ",Small ,"covered with 
weakly keeled or 
smooth scales ","vertically 
elliptical",Swelling ,"whitaker's 
boa",201
,patches,,"Subcaudal 
scales unpaired. 
tail is thick and
short and ends 
with a rounded 
tip.",,,,
"non-
venomous","Yellowish 
white with
dark ",Small ,"covered with 
weakly keeled or 
smooth scales ","vertically 
elliptical",redness,"whitaker's 
boa",202
,patches,,"Subcaudal 
scales unpaired. ",,,,
,,,"tail is thick and
short and ends 
with a rounded ",,,,
,,,tip.,,,,
"non-
venomous","Yellowish 
white  
without
dark 
patches",Small ,"covered with 
weakly keeled or 
smooth scales 
Subcaudal 
scales unpaired. 
tail is thick and
short and ends 
with a rounded 
tip.","vertically 
elliptical",Swelling ,"whitaker's 
boa",203
"non-
venomous","Yellowish 
white  
without
dark 
patches",Small ,"covered with 
weakly keeled or 
smooth scales 
Subcaudal 
scales unpaired. 
tail is thick and
short and ends 
with a rounded 
tip.","vertically 
elliptical",redness,"whitaker's 
boa",204
"non-
venomous",whitish,"arrow-shaped 
marking present 
on the top of the 
head","whitish or 
yellowish with 
the blotched 
patterns varying 
from tan to dark 
brown shades",vertical,"several teeth marks 
in a curved shape","indian rock 
python",205
"non-
venomous",whitish,"arrow-shaped 
marking present 
on the top of the 
head","whitish or 
yellowish with 
the blotched 
patterns varying 
from tan to dark 
brown shades",vertical,"sustained a severe 
hand injury ","indian rock 
python",206
"non-
venomous",yellow,"arrow-shaped 
marking present 
on the top of the 
head","whitish or 
yellowish with 
the blotched 
patterns varying 
from tan to dark 
brown shades",vertical,"several teeth marks 
in a curved shape","indian rock 
python",207
"non-
venomous",yellow,"arrow-shaped 
marking present 
on the top of the 
head","whitish or 
yellowish with 
the blotched 
patterns varying 
from tan to dark 
brown shades",vertical,"sustained a severe 
hand injury","indian rock 
python",208
non-,dark ,arrow-shaped ,whitish or ,vertical,several teeth marks ,indian rock ,209
venomous,brown,"marking present 
on the top of the 
head","yellowish with 
the blotched 
patterns varying 
from tan to dark ",,in a curved shape,python,
,,,brown shades,,,,
"non-
venomous","dark 
brown","arrow-shaped 
marking present 
on the top of the 
head","whitish or 
yellowish with 
the blotched 
patterns varying 
from tan to dark 
brown shades",vertical,"sustained a severe 
hand injury ","indian rock 
python",210
"non-
venomous","pale
yellow","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,Redness  ,rat snake,211
"non-
venomous","pale
yellow","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", Round,Facial paralysis,rat snake,212
"non-
venomous","pale
yellow","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", Round,"Increased salivation 
and sweating.",rat snake,213
"non-
venomous","pale
yellow","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,swelling  ,rat snake,214
"non-
venomous",olive,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,Redness  ,rat snake,215
"non-
venomous",olive,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,Facial paralysis,rat snake,216
"non-
venomous",olive,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,"Increased salivation 
and sweating.",rat snake,217
"non-
venomous",olive,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,swelling  ,rat snake,218
"non-
venomous",brown,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,Redness  ,rat snake,219
"non-
venomous",Brown,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.",round,Facial paralysis,rat snake,220
"non-
venomous",Brown,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.",round,"Increased salivation 
and sweating.",rat snake,221
"non-
venomous",brown,"heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.",round,swelling  ,rat snake,222
"non-
venomous","greyish
black","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", round,Redness  ,rat snake,223
"non-
venomous","greyish
black","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent ", Round,Facial paralysis,rat snake,224
,,,,,,,
,,,dark bands.,,,,
"non-
venomous","greyish
black","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", Round,"Increased salivation 
and sweating.",rat snake,225
"non-
venomous","greyish
black","heads larger 
than their necks","smooth scales, a 
keeled upper 
body, with an
underside that 
has prominent 
dark bands.", Round,swelling  ,rat snake,226
"non-
venomous",brown,"somewhat 
elongated ","Patterns have 
highest contrast 
near the head.","bear 
round",bleeding,"montane
trinket 
snake",227
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales ",,,,
"non-
venomous",Brown,"somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",Itching,"montane
trinket 
snake",228
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales",,,,
"non-
venomous",Brown,"somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",Redness,"montane
trinket 
snake",229
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales",,,,
"non-
venomous",Brown,"somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",Swelling,"montane
trinket 
snake",230
,,,"Neck region has 
two black 
streaks on the 
upper and two ",,,,
,,,just above the,,,,
,,,ventral scales,,,,
"non-
venomous","whitish
brown","somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",bleeding,"montane
trinket 
snake",231
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales ",,,,
"non-
venomous","whitish
brown","somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",Itching,"montane
trinket 
snake",232
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales",,,,
"non-
venomous","whitish
brown","somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",Redness,"montane
trinket 
snake",233
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales",,,,
"non-
venomous","whitish
brown","somewhat 
elongated","Patterns have 
highest contrast 
near the head.","bear 
round",swelling,"montane
trinket 
snake",234
,,,"Neck region has 
two black 
streaks on the 
upper and two 
just above the
ventral scales",,,,
"non-
venomous","Olive-
brown","Pointed and 
slightly broader 
than neck","Checkered 
pattern all over 
the body in
variation of 
green, yellow or 
black. 
often had two 
streaks from 
eyes.",round,Minor pain ,"checkered 
keelback",235
"non-
venomous","Olive-
brown","Pointed and 
slightly broader 
than neck","Checkered 
pattern all over 
the body in
variation of 
green, yellow or 
black. 
often had two 
streaks from 
eyes.",round,swelling,"checkered 
keelback",236
"non-
venomous","Olive-
green","Pointed and 
slightly broader 
than neck","Checkered 
pattern all over 
the body in
variation of 
green, yellow or 
black. 
often had two 
streaks from 
eyes.",Round,Minor pain ,"checkered 
keelback",237
"non-
venomous","Olive-
green","Pointed and 
slightly broader 
than neck","Checkered 
pattern all over 
the body in
variation of 
green, yellow or 
black. 
often had two 
streaks from 
eyes.",Round,swelling,"checkered 
keelback",238
"non-
venomous",yellow,"Pointed and 
slightly broader 
than neck","Checkered 
pattern all over 
the body in
variation of 
green, yellow or 
black. 
often had two 
streaks from 
eyes.",round,Minor pain ,"checkered 
keelback",239
"non-
venomous",Yellow,"Pointed and 
slightly broader 
than neck","Checkered 
pattern all over 
the body in
variation of 
green, yellow or 
black. 
often had two 
streaks from 
eyes.",round,swelling,"checkered 
keelback",240
"non-
venomous","Yellowish-
green","Triangular and 
Wide","Viper like body 
with highly ",Round,Minor pain,"green
keelback or ",241
,,,"keeled glossy 
scales.
Bright green 
dorsal with 
sometimes 
irregular black 
bands or ",,,"grass 
snake",
,,,patches.,,,,
"non-
venomous","Yellowish-
green","Triangular and 
Wide","Viper like body 
with highly 
keeled glossy 
scales.",Round,Itching,"green
keelback or 
grass 
snake",242
,,,"Bright green 
dorsal with 
sometimes 
irregular black 
bands or 
patches.",,,,
"non-
venomous","Yellowish-
green","Triangular and 
Wide","Viper like body 
with highly 
keeled glossy 
scales.",Round,Redness,"green
keelback or 
grass 
snake",243
,,,"Bright green 
dorsal with 
sometimes 
irregular black 
bands or 
patches.",,,,
"non-
venomous","Yellowish-
green","Triangular and 
Wide","Viper like body 
with highly 
keeled glossy 
scales.",Round,Swelling,"green
keelback or 
grass 
snake",244
,,,"Bright green 
dorsal with 
sometimes 
irregular black 
bands or 
patches.",,,,
"non-
venomous","Yellowish-
green","Triangular and 
Wide","Viper like body 
with highly 
keeled glossy 
scales.",Round,bleeding,"green
keelback or 
grass 
snake",245
,,,"Bright green 
dorsal with 
sometimes 
irregular black 
bands or ",,,,
,,,patches.,,,,
"non-
venomous","Olive-
brown","Triangular and 
curve ","Two yellow 
stripes along the 
length.",round,No symptoms,"striped 
keelback",246
,,,"black horizontals 
broad stripes all 
over the body.",,,,
"non-
venomous",Grayish,"Triangular and 
curve","Two yellow 
stripes along the 
length.",round,No symptoms,"striped 
keelback",247
,,,"black horizontals 
broad stripes all 
over the body.",,,,
"non-
venomous","Reddish-
Brown ",Flattened ,"Have smooth
scales and 
yellowish or 
whitish belly. ",round,No Symptoms,"banded 
racer",248
,,,"Younger 
individuals have 
white 
crossbands 
across body.",,,,
,,,"Adults have very 
dull bands 
mainly on the 
anterior while 
many have no 
band at all.",,,,
"non-
venomous",Bronze ,"Flattened, 
elongated ","Thin, long body 
covered with 
smooth scales.","large
round",No symptoms,"Bronzeback 
tree snake",249
,,,"belly scales 
sharply folded 
upwards. ",,,,
"non-
venomous",Brown,"Flattened, 
elongated ","Thin, long body 
covered with 
smooth scales.","large
round",No symptoms,"Bronzeback 
tree snake",250
,,,"belly scales 
sharply folded 
upwards. ",,,,
"non-
venomous","Blackish-
brown","Flattened, 
elongated","Thin, long body 
covered with 
smooth scales.","large
round",No symptoms,"Bronzeback 
tree snake",251
,,,"belly scales 
sharply folded 
upwards. ",,,,
non-,Blackish-,Flattened pear-,Lateral corner of ,round,No symptoms,boulenger's ,252
venomous,brown,shaped ,"the anterior body 
has black cross 
strips in a 
diagonal angle . 
two yellow lines 
margined by 
black dots run
on the lateral 
sides of the ",,,"bronze
back",
,,,body. ,,,,
"non-
venomous",Copper ,"Flattened pear-
shaped ","Lateral corner of 
the anterior body 
has black cross 
strips in a 
diagonal angle . 
two yellow lines 
margined by 
black dots run
on the lateral 
sides of the 
body.",round,No symptoms,"boulenger's 
bronze
back",253
"non-
venomous",Jet black ,"Broader and 
flatted ","Have smooth
scales and white 
unmarked belly. 
have thick white  
band , some 
have bands with 
a yellowish 
tinge.",round,Minor pain,"common 
wolf snake",254
"non-
venomous",Jet black,"Broader and 
flatted","Have smooth
scales and white 
unmarked belly. 
have thick white  
band , some 
have bands with 
a yellowish 
tinge.",round,swelling,"common 
wolf snake",255
"non-
venomous","Reddish-
brown","Broader and 
flatted  ","Have smooth
scales and white 
unmarked belly. 
have thick white  
band , some 
have bands with 
a yellowish 
tinge.",round,Minor pain ,"common 
wolf snake",256
"non-
venomous","Reddish-
brown","Broader and 
flatted ","Have smooth
scales and white ",round,swelling,"common 
wolf snake",257
,,,"unmarked belly. 
have thick white  
band , some 
have bands with 
a yellowish 
tinge.",,,,
"non-
venomous",Dark gray,"Broader and 
flatted ","Have smooth
scales and white 
unmarked belly. 
have thick white  
band , some 
have bands with 
a yellowish 
tinge.",round,Minor pain ,"common 
wolf snake",258
"non-
venomous",Dark gray,"Broader and 
flatted ","Have smooth
scales and white 
unmarked belly. 
have thick white  
band , some 
have bands with 
a yellowish 
tinge.",round,swelling,"common 
wolf snake",259
"non-
venomous","Dark 
brown","Broader and 
flatted","Dark brown and 
black dorsally 
with white 
crossbands and 
white 
lineolations on
the sides. ",invisible,Minor pain ,"travancore
wolf snake",260
"non-
venomous","Dark 
brown","Broader and 
flatted ","Dark brown and 
black dorsally 
with white 
crossbands and 
white 
lineolations on
the sides.",invisible,swelling,"travancore
wolf snake",261
"non-
venomous",Black ,"Broader and 
flatted ","Dark brown and 
black dorsally 
with white 
crossbands and 
white 
lineolations on
the sides. ",invisible,Minor pain ,"travancore
wolf snake",262
"non-
venomous",Black,"Broader and 
flatted ","Dark brown and 
black dorsally 
with white 
crossbands and ",invisible,swelling,"travancore
wolf snake",263
,,,"white 
lineolations on
the sides.",,,,
"non-
venomous","Pale 
brown","large A-shaped 
rostral","Brown dorsal 
with black bands 
from neck to tail. ",round,Prolonged bleeding,"common 
banded 
kukri snake",264
,,,"Bands usually 
broad on top, 
tapers on flank . 
large A-shaped 
rostral and
distinct 
arrowhead 
design on top of 
head",,,,
"non-
venomous",Orange ,"large A-shaped 
rostral","Brown dorsal 
with black bands 
from neck to tail. ",round,Prolonged bleeding.,"common 
banded 
kukri snake",265
,,,"Bands usually 
broad on top, 
tapers on flank . 
large A-shaped 
rostral and
distinct 
arrowhead 
design on top of 
head",,,,
"non-
venomous","Reddish-
brown","Arrow pattern 
on head ","Glossy scales 
colored reddish 
brown on dorsal 
and belly is 
white.",round,Minor pain,"russell's 
kukri snake",266
"non-
venomous","yellowish 
Brown ",Flattened ,"Brown above a 
series of yellow 
spots, each 
between two 
black spots or 
short transverse 
bands",round,Severe pain,"beddome's 
keelback",267
"non-
venomous",black,Flattened ,"Brown above a 
series of yellow 
spots, each 
between two 
black spots or 
short transverse 
bands",round,Severe pain,"beddome's 
keelback",268
